Year,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)",Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population growth (annual %),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Sex ratio at birth (male births per female births),POP,NMR,DEATHS,BIRTHS
1981,96.7923235340384,4.84472948123826,91.9475940528001,19.7094855525246,19.8315451272505,46.7231603431554,1274439.0,46.7077252698239,1268220.0,46.7386813796723,2542659.0,14.7884270666463,14.7147500190718,12.209812650653,12.1923862333499,10.6202623455263,10.6523963976182,50.8149995791962,1379442.0,50.5560668181763,1385893.0,51.0753744250352,2765335.0,9.56194872054238,9.59670188289569,7.91681922083577,7.92825825054442,6.00944314887931,6.03749428305976,3.92931895054459,4.05562780940854,3.09183779304602,3.24873305970642,3.04437649599291,3.20662763361609,2.77252771538175,2.91970264908545,2.17174832391987,2.15732724705695,1.43778410350741,1.27250521204366,2.46184007764841,74658.0,2.73620791199979,59314.0,2.18594419529252,133973.0,1.13733027088856,0.879478239141867,0.820475719789968,0.650487372610356,0.448921565717038,0.384679595212991,0.329480355604226,0.271298988327307,3.63825218024574,2728539.0,50.1388468799695,2713427.0,49.8611531200305,5441966.0,1.021,5307835,0.23,94163.0,267385.0
1982,97.2171412044588,4.74934349916775,92.467797705291,19.9043679844601,20.0554501269076,46.8862837557965,1328361.0,46.8638329503749,1322074.0,46.9088629903223,2650435.0,14.7878064329262,14.7086003224893,12.1716585329886,12.1448125409254,10.3977723141664,10.4189326631158,50.7055361589216,1430160.0,50.4552460724266,1436174.0,50.9572580217383,2866333.0,9.47775471677478,9.50885585858728,7.94013500035809,7.95016371944464,6.2031510902586,6.21646022186083,4.09479800925098,4.20360784185715,3.03530309107991,3.17974260823162,2.91217779715796,3.06208672083355,2.72327396154046,2.86619463569341,2.20145555970677,2.21967269593954,1.4694245321327,1.33154105617448,2.4081800852819,75991.0,2.68092097719854,60141.0,2.13387898793938,136132.0,1.09105238963617,0.856145275926296,0.815131781107923,0.632631023011909,0.450836140695873,0.37847869447381,0.323900665758574,0.266623994527369,3.80282951759302,2834511.0,50.1425993737728,2818389.0,49.8574006262272,5652900.0,1.022,5486568,0.22,92363.0,274208.0
1983,98.0956515212677,4.6647206664814,93.4309308547863,20.1118976364139,20.2951402320918,47.164550137544,1384836.0,47.1303492261965,1378722.0,47.1989527182699,2763558.0,14.8639839118432,14.7859563189855,12.1544676779394,12.1178561671926,10.2192229173874,10.2321533840496,50.4806681029352,1476354.0,50.244996231678,1481509.0,50.7177296389083,2957862.0,9.31880752561719,9.34736259048861,7.92572806720052,7.9359183536534,6.34418996903153,6.35434903320204,4.2589780760066,4.33905403675208,3.00764674121404,3.13874702764657,2.77605106744165,2.91422436723876,2.66854030573011,2.79901036806174,2.21220664051672,2.2572769168727,1.51362492153229,1.39963356094275,2.3547817595208,77121.0,2.62465454212548,60855.0,2.08331764282188,137976.0,1.04793213651178,0.838797625266767,0.803914358268128,0.611365088189803,0.456197532561654,0.373850684300291,0.316610514783921,0.25930424506502,3.5877838789899,2938311.0,50.1469946731711,2921086.0,49.8530223934344,5859396.0,1.022,5674439,0.41,90834.0,281231.0
1984,99.3457532049963,4.60859236224958,94.7371608427468,20.2744306917818,20.4897162891529,47.5240348379464,1442080.0,47.4737904566515,1436322.0,47.5745877489778,2878402.0,15.0381184830035,14.9703636354603,12.1612412818661,12.1145078243646,10.1028794120687,10.1105794948486,50.1640984762567,1517251.0,49.9484631789083,1521052.0,50.3810578998011,3038303.0,9.09650405545895,9.12390964842113,7.87395716534645,7.88564122692396,6.4023019231415,6.41175584074036,4.44551581921983,4.4946250449224,3.0127230601185,3.12847061785071,2.64915062183265,2.77437444002259,2.59575380049078,2.71177289883227,2.20997658045703,2.27213784263165,1.5597007407739,1.46779084460741,2.3118666857969,78303.0,2.57774636444022,61721.0,2.04435435122114,140023.0,1.0214364205826,0.836542076350695,0.785430371137537,0.588620099731873,0.461559885094781,0.368471346545902,0.309319687625303,0.250720828592674,3.3123358772293,3037634.0,50.1530446549614,3019095.0,49.8469553450385,6056729.0,1.022,5856599,-4.58,89358.0,287780.0
1985,100.283034425628,4.57649024528372,95.7065441803443,20.2943583438247,20.5375428492483,47.7856391955514,1499954.0,47.7168459151934,1494654.0,47.8548761415994,2994608.0,15.2618104803723,15.2137263593735,12.1606770909964,12.1036069329776,10.0552975674001,10.0561760788934,49.9293493663065,1563530.0,49.7393387355761,1565419.0,50.1205854248281,3128948.0,8.87867540335889,8.90143756396471,7.82779098426171,7.83999766913537,6.40871209078568,6.41207093320552,4.66360580222829,4.69036880649965,3.06297464805759,3.16253186328775,2.54594676704478,2.65833830803241,2.50680184733481,2.60994405124444,2.18998408594386,2.26020229535737,1.59954953916043,1.52951785520752,2.28501143814212,79964.0,2.54381534923042,63233.0,2.02453843357252,143196.0,1.01380729278921,0.851213834578089,0.763047577540265,0.568884654057906,0.462454041303378,0.360243453688233,0.304506437597574,0.244196491248292,3.40883127197502,3143448.0,50.1607212157111,3123305.0,49.8392947415184,6266752.0,1.022,6025284,-6.32,87767.0,291614.0
1986,100.716584144271,4.55762095793937,96.1589631863313,20.160214949203,20.4265240956172,47.9078316305016,1558849.0,47.8184367592831,1554108.0,47.9978356148222,3112957.0,15.4981252682187,15.4766357276124,12.1600965418614,12.0946757915927,10.0550226032253,10.0462618801058,49.821485843525,1618972.0,49.6627384673243,1618331.0,49.9813148825262,3237303.0,8.70116042262219,8.71484688549976,7.79519088275741,7.80539125863878,6.42850635273793,6.42709360564395,4.85827469460262,4.86566635916008,3.15942076110153,3.24267087848775,2.47120109523723,2.57111849113198,2.4069973217241,2.49765972764202,2.15364855658076,2.22549014460428,1.63331577673529,1.58511565161182,2.27068252597339,82112.0,2.51882477339258,65433.0,2.02084950265159,147544.0,1.02137068461223,0.878910864577372,0.735935370450865,0.551380830181314,0.459886752273743,0.350338231510767,0.301631966055744,0.240219576382135,3.62060755685165,3259933.0,50.1697650467758,3237871.0,49.8302349532242,6497804.0,1.023,6218629,2.32,89651.0,296195.0
1987,101.067601742312,4.55547887303763,96.5121228692741,19.9418047968219,20.2276963000357,47.9998417418374,1618636.0,47.8861526568665,1614551.0,48.1143616117752,3233187.0,15.7491378776043,15.7597594984465,12.1952099824403,12.126905813293,10.0685008810933,10.0504998429516,49.7345130247136,1676967.0,49.6118322850396,1673065.0,49.8580902560276,3350032.0,8.55701131494504,8.56105844047092,7.74089984380989,7.7472677457211,6.44928051812694,6.44381095309588,5.0130829005772,5.00382339776389,3.29005106391665,3.35457708095054,2.42404573372004,2.5110753373262,2.3007976952676,2.37967025205817,2.11376598641106,2.17954532857082,1.65439634717191,1.62676187711844,2.26564523344898,84572.0,2.50201505809388,68037.0,2.02754813219718,152610.0,1.04299318186289,0.917064155005254,0.704416087271208,0.534724378615912,0.455360971641857,0.339233425138587,0.299244817317918,0.236526173437428,3.59766169671716,3380175.0,50.1820191694296,3355654.0,49.8179808305704,6735829.0,1.022,6448300,4.42,91916.0,301814.0
1988,101.872889892677,4.57632383379829,97.2965660588783,19.7182368243127,20.019001260158,48.196948378226,1677471.0,48.0579111421794,1674132.0,48.3370721341943,3351604.0,16.0299898009466,16.0735040694197,12.3096845169201,12.2445668046166,10.0799594329785,10.0560581927668,49.5361249886666,1726077.0,49.4504400490471,1718652.0,49.6224795215297,3444730.0,8.42385948225479,8.42227030844494,7.61999644752071,7.62334253272275,6.44318038573049,6.43447171025345,5.1305249647617,5.11339184620442,3.42334379977768,3.45946510918506,2.40242141572029,2.47547643544906,2.19369893311025,2.26160037615623,2.07153948408833,2.12532025467636,1.66191570310441,1.65108275567068,2.26692663310744,86972.0,2.49164880877348,70670.0,2.04044834427592,157642.0,1.07357929477556,0.961626607192328,0.675114309615759,0.52203659669847,0.447010760574356,0.326177231431797,0.295944443807799,0.23060790895333,3.18725478939529,3490520.0,50.1946009296841,3463454.0,49.8053846900514,6953975.0,1.022,6692714,5.6,94392.0,307322.0
1989,103.152487517682,4.61936076992285,98.5331267477592,19.4989180732458,19.8095612730819,48.5020561893712,1733212.0,48.3394721770441,1730791.0,48.6659672844324,3464004.0,16.3083323211551,16.380502925371,12.5322217826432,12.4759030859796,10.0977087863441,10.0699513450408,49.2241045139694,1763162.0,49.1747667655417,1752411.0,49.2738449789567,3515573.0,8.30590922915525,8.30341135822242,7.42919784024634,7.43119867104254,6.40320468419829,6.39236018166318,5.18234339045737,5.15966384664353,3.57652897370145,3.58210327538077,2.4079895099751,2.46525208127605,2.09492312302756,2.15151419721567,2.01659377356278,2.05814919954382,1.66036745487347,1.66024082292789,2.27383929665939,89127.0,2.48576105741414,73270.0,2.06018773661089,162397.0,1.10538232936174,1.00684048686451,0.65636564369029,0.519095890534215,0.433635294811618,0.312135172159376,0.290377789550499,0.222116187052787,2.66757702027772,3585501.0,50.2032211262601,3556472.0,49.7967648720088,7141974.0,1.023,6934160,2.48,96797.0,312060.0
1990,104.233742825974,4.66913682894777,99.5646059970258,19.2207188415464,19.5453589977338,48.7503180514928,1784922.0,48.5573943037903,1783584.0,48.9449273914659,3568505.0,16.5031942513134,16.603984784013,12.8334812109305,12.795583609719,10.1434328812763,10.1106539899705,48.9635090343701,1799680.0,48.9588741588626,1784431.0,48.968184405205,3584110.0,8.24782934140899,8.24111938819921,7.22504594452434,7.22181730168148,6.35305553020273,6.33832519863822,5.18313811812915,5.1498300522878,3.75102644916531,3.7316187265749,2.44670659611162,2.48627767584635,2.01324818231614,2.05810164591053,1.94915504377771,1.9799882658418,1.64623607195026,1.65045216025413,2.2861729141372,91300.0,2.48373153734711,76047.0,2.08688820332914,167347.0,1.13300128771168,1.04781422489519,0.649854369017877,0.526747349523691,0.417720773454015,0.299487220579672,0.283155107163537,0.212839408330594,2.4615927974137,3675901.0,50.2174874678311,3644062.0,49.782526193442,7319962.0,1.024,7140915,-4.68,98664.0,313113.0
1991,104.472891710246,4.70935941753062,99.7635322927152,18.8268994868725,19.171874322517,48.7905843169112,1826249.0,48.5581128098663,1826058.0,49.0253171744649,3652308.0,16.5680990992584,16.699785447219,13.1631142237354,13.1536574047289,10.2404800480941,10.2010363451042,48.906245136548,1841297.0,48.958223792272,1819668.0,48.853760862045,3660965.0,8.27778784466132,8.25764429020186,7.06655341533463,7.05085704996437,6.3125962770375,6.29022361251147,5.19099330183691,5.14711893456818,3.90509701454936,3.86243331553783,2.52140645604383,2.54234910528282,1.9522959119575,1.98540858525241,1.87170471128821,1.89259635175702,1.61930881146857,1.6240932718648,2.30317054654079,93409.0,2.48366339786169,78998.0,2.12092196349019,172408.0,1.15569004852888,1.08456343549704,0.652613238148327,0.542617313038857,0.399007539704328,0.288343473456896,0.276352571480154,0.205397741497391,2.23868589939967,3760956.0,50.2420020302762,3724724.0,49.7579846108858,7485681.0,1.024,7312394,-6.91,100087.0,312499.0
1992,104.011784775973,4.72214310701707,99.2896416689558,18.3477777024452,18.7166859635459,48.6685844676405,1862877.0,48.391467990026,1863778.0,48.9487567071264,3726655.0,16.5383155691362,16.700185063572,13.5053747184446,13.5318856800085,10.3898278183405,10.3476708029879,49.0167792893166,1891396.0,49.1323247602281,1861920.0,48.8999596991341,3753317.0,8.36156356106886,8.32423642071582,6.96224825611616,6.93023879412035,6.26695469681632,6.23346321794207,5.20562282233699,5.15017226683244,4.03055176944496,3.965912479756,2.62645674339418,2.62583318330486,1.91339509044713,1.93413953449283,1.78778453952453,1.79981644656143,1.58791946273857,1.58847655242047,2.31463624304291,95324.0,2.47620724974588,81912.0,2.15128359373943,177237.0,1.16722607587236,1.11063093244438,0.66262780233879,0.564356569559833,0.377195327199185,0.277601923831232,0.26915804433555,0.198694167903991,2.26554307510296,3849597.0,50.274159981027,3807610.0,49.7258269593826,7657208.0,1.025,7496290,-0.39,101701.0,310481.0
1993,103.190830330997,4.70269161484552,98.4881387161517,17.8494230559867,18.2450067995064,48.470759316562,1914892.0,48.1461306546309,1916596.0,48.7995007499699,3831488.0,16.4533701561054,16.6436918633295,13.8433374425388,13.910802087134,10.5843260002077,10.5495213101698,49.2148255350587,1964601.0,49.3959769679997,1925703.0,49.0313790661774,3890304.0,8.46026990012443,8.41022932961527,6.90592919880048,6.85769871910591,6.19727354259188,6.14970218900565,5.21751341190858,5.1470137041689,4.13553438570228,4.05265091632291,2.73980834491378,2.70774649770044,1.89847304003345,1.90461289408429,1.70396673680728,1.70752778300447,1.5528824069099,1.54467572299975,2.31441514837933,97756.0,2.45789237736938,85192.0,2.16912018385274,182949.0,1.16634638666073,1.1219376441601,0.675881746403104,0.588110832080837,0.35608783860402,0.268568406649436,0.259576405701529,0.19050330096237,3.18151530970022,3977249.0,50.3147352095072,3927491.0,49.6852647904928,7904740.0,1.025,7823959,30.84,105302.0,313461.0
1994,107.561144642757,4.49101057988681,103.07013406287,17.5822667455774,18.3698299962415,49.65772840324,1671023.0,48.8015389645312,1672265.0,50.5438267491944,3343288.0,16.7401672925938,17.3042254683291,14.4791049263599,14.8697712846238,10.9160585908119,10.8558461281086,48.178574160455,1674082.0,48.8908611715038,1569620.0,47.441405125426,3243702.0,8.52081578320623,8.24595226088088,6.80855127615982,6.55046350442015,5.95145527150695,5.73644997067442,5.06898048710611,4.83830578672888,4.04476127519461,3.8581617989421,2.77522359391266,2.69118338894943,1.8244685022037,1.77756412222958,1.54920073636427,1.50658393743835,1.43134565503755,1.38089422705362,2.16369743630494,79015.0,2.30759986396507,66659.0,2.0147681253796,145675.0,1.09981526643119,1.03782796332345,0.653175026988682,0.565248555671535,0.321936684179193,0.244563734899138,0.232672886366003,0.167127871485483,-16.0491526157981,3424120.0,50.8583153921961,3308544.0,49.1416697548445,6732665.0,1.026,6128862,-354.13,999912.0,207618.0
1995,113.295121803938,4.12881801177776,109.16630379216,17.2049561440858,18.5317433056104,51.1808812433213,1454831.0,49.5556672059951,1455774.0,52.9151477547365,2910604.0,17.0807800391723,18.2038073574404,15.269931022737,16.1795970916858,11.4749041982458,11.4719606040681,46.8833970441174,1419475.0,48.3513582559823,1246735.0,45.3169350819858,2666211.0,8.62006301626501,8.0224720816445,6.74301285872435,6.15457843583058,5.62168100144767,5.1391655916605,4.85100911181129,4.36928670114683,3.85591416162821,3.49187084514205,2.8119730903517,2.65096703302295,1.75071106190922,1.62803005437369,1.36288852933663,1.24558956682431,1.25920122626245,1.14301416827236,1.93572171256135,61444.0,2.09297453802265,48638.0,1.76791716327772,110083.0,0.99671293536575,0.896607851198064,0.614510772375032,0.519964945529992,0.285565869028357,0.216309779157566,0.196184961253513,0.135034587392095,-16.8806296708643,2935750.0,51.6230555960483,2751147.0,48.3769444039517,5686897.0,1.026,5384523,88.12,78393.0,200947.0
1996,109.573650716772,4.04095284936062,105.532697867411,16.6380046441279,17.8968924885194,50.3559037478839,1689963.0,48.7751332650563,1691692.0,52.0407887030009,3381656.0,16.7341572275846,17.8139566075533,15.4029713933437,16.3299396069282,11.9227760403867,12.0854590267216,47.7159253516059,1702895.0,49.1483721091992,1501472.0,46.1891331846886,3204368.0,8.80062387340357,8.23984589184374,6.84937437325125,6.23841789347784,5.56979316732209,5.07470074174702,4.84742938672892,4.35877889835556,3.88222369192152,3.48669088295951,2.91276090389489,2.70375278708858,1.81740360317484,1.69386385226093,1.33174863639532,1.21067621044549,1.21423843272011,1.09694699978835,1.92817090051023,71946.0,2.0764946257445,57540.0,1.77007811231044,129487.0,0.978972701353655,0.881255260398978,0.623353893891013,0.535222524105548,0.287187837816582,0.223551575289537,0.186980192683255,0.130048752516378,16.6255019779963,3464805.0,51.5940710385362,3250704.0,48.405914070562,6715510.0,1.026,6479294,215.55,97058.0,292946.0
1997,105.853980085142,3.95204001766749,101.901940067475,16.2243266000718,17.4340422953402,49.5020564172584,1896465.0,47.9685887923204,1898725.0,51.1347970402688,3795190.0,16.3048996131838,17.3395409588829,15.4393625790649,16.3612137860456,12.3485509378011,12.6649565398884,48.5781229864302,1975611.0,49.9704822770988,1748743.0,47.0956257111502,3724355.0,9.00134992362574,8.48972914015634,6.96076975746144,6.32862711830172,5.5456390283484,5.03330707548123,4.83085231855769,4.3412443528786,3.91132592751287,3.48943963050489,2.98962428011029,2.73380597467127,1.89883439141006,1.77334760683243,1.31442394785253,1.1893191136965,1.16911176441872,1.05184915873882,1.91982059631144,81480.0,2.06092893058074,65708.0,1.76957724858107,147188.0,0.962803875092733,0.865391477643795,0.627801749159048,0.545961340362358,0.291914344475114,0.232482982891999,0.178408961853845,0.125741447682913,13.2470672505578,3953557.0,51.5676953361615,3713175.0,48.4323046638385,7666732.0,1.027,7563089,47.36,112952.0,329857.0
1998,101.706053568293,4.04520966774732,97.6608439005457,15.9566882878473,17.1638685445617,48.4174054289608,1916981.0,46.9215763064496,1915085.0,50.0133776582791,3832066.0,15.6233386366418,16.6114607031778,15.3415493819606,16.2380484105396,12.6939297515604,13.1331128576859,49.5770972938712,2080718.0,50.9293354546567,1843134.0,48.1343291864987,3923851.0,9.17508260922776,8.73108634811605,7.04728919348917,6.42373082976346,5.55717782401175,5.05308560356351,4.84955329824991,4.38377178407036,3.97383429200832,3.54726661601133,3.07619630400196,2.77777378791169,2.01457593929752,1.85230621296579,1.3730020805287,1.20402841835078,1.16869416228124,1.02816672805982,2.005497277168,87801.0,2.14908823889365,70927.0,1.85229315522223,158728.0,0.97923142822176,0.869932991577364,0.652747521723167,0.570975952728879,0.323926080039163,0.267722916248547,0.193183208909558,0.14366129466744,3.18243918155598,4085500.0,51.6194977791171,3829146.0,48.3805148556884,7914645.0,1.027,7896686,-15.86,117229.0,334530.0
1999,97.7009723883185,4.34004341746547,93.360928970853,15.9086028432762,17.1563766343537,47.2233025248368,1896390.0,45.7581651655956,1886002.0,48.7942579102368,3782392.0,14.7687081330015,15.7079441676306,15.0808541893179,15.9299371082525,12.8971709599568,13.399533221067,50.581440715982,2150410.0,51.8874382476099,1900955.0,49.1811188671879,4051365.0,9.31612349657632,8.95505629314607,7.08863389259753,6.50675654873354,5.58118065599292,5.12341751929324,4.89790496707102,4.47867944146933,4.06783991985279,3.67317402689063,3.1578231115242,2.83076249614187,2.14516112686741,1.9251591050739,1.50426819587228,1.25176801381968,1.23133192129861,1.03681220155267,2.19525675918122,97575.0,2.35439658679453,78256.0,2.02462322257531,175831.0,1.0277306053942,0.893482454912575,0.703266645336545,0.611531628399263,0.381360369503332,0.325777647958858,0.24203896656045,0.193831491304619,1.19243584222433,4144374.0,51.7426678803788,3865213.0,48.2573321196211,8009587.0,1.027,7986197,-15.55,117554.0,328690.0
2000,94.1213233586912,4.65772127586951,89.4636020828217,15.9404627903139,17.2224858216586,46.0864401965551,1877991.0,44.6533946975847,1859614.0,47.6301215396171,3737605.0,14.0487946613482,14.9515435934772,14.6641372459226,15.4560921244813,13.0177905921146,13.5512991183399,51.5141790891565,2219107.0,52.7642089104659,1958686.0,50.1676428383448,4177794.0,9.49407780762612,9.22124615726449,7.11932788454542,6.57433215962216,5.58960849854935,5.18822600567454,4.92346588182816,4.55047758454979,4.17513730156126,3.82998668769486,3.23481955229395,2.89551281189309,2.2600010557086,2.00205799657171,1.62913194598006,1.2961408402184,1.32084839025838,1.05836347651585,2.39938071428831,108608.0,2.58239639194941,85981.0,2.20223562203811,194590.0,1.07645422671009,0.91046178139005,0.759408765139551,0.651950774566133,0.435681904536361,0.376560866177076,0.310851495563408,0.263262199904848,1.24573125745531,4205706.0,51.8583440742028,3904282.0,48.1416435953242,8109989.0,1.027,8047103,-21.77,116967.0,327059.0
2001,91.1320052227016,5.0039346892711,86.1280705334304,15.9874210260764,17.2803247334154,45.0620876292765,1865980.0,43.6576658591313,1839900.0,46.5818164832387,3705879.0,13.6175394376826,14.5164044630337,14.0527053953724,14.7850872867896,13.0508141273173,13.5960471155111,52.3198549211382,2287018.0,53.508555510829,2015736.0,51.033558579628,4302754.0,9.6977819860549,9.50901742596411,7.13735809494196,6.61677499848411,5.58577427639139,5.24025814311497,4.90755223915867,4.58839373749391,4.29220869389031,3.99868399216218,3.32194969416486,2.99357604369511,2.35490773356318,2.07469977463556,1.72842738376457,1.32866662809955,1.43178128158182,1.08744072046745,2.6180574495853,121119.0,2.83377863003968,94189.0,2.38462493713328,215307.0,1.12927431903178,0.921977672678875,0.822509166514296,0.69543596177501,0.484029857398599,0.416486859099689,0.397965287095006,0.350724443579708,1.39530227863448,4274117.0,51.9716398743619,3949825.0,48.0283722852584,8223941.0,1.028,8163133,-2.55,110238.0,328222.0
2002,88.8741350445988,5.29114816717324,83.5829868774256,16.1002512247133,17.3882876816144,44.2532738292174,1868169.0,42.8709953352178,1836850.0,45.7536497234444,3705019.0,13.4609746876328,14.3766828195758,13.3097694228716,13.9886792222542,12.9919492203658,13.5373949457905,52.9453056302529,2356360.0,54.0740685495229,2076383.0,51.7201048608554,4432743.0,9.93688689036127,9.83919284690447,7.16329491624217,6.65325164425772,5.59123289431638,5.27166292184369,4.83667525118168,4.56913653942987,4.3835184196078,4.12120248982882,3.41183699250915,3.11105304604744,2.44792350927478,2.15659956706102,1.78380446811672,1.35503599501177,1.52694598754719,1.1055748646801,2.80142054052969,133124.0,3.05493611525931,101420.0,2.52624541570026,234543.0,1.17936205330737,0.924986427844893,0.878328411914442,0.731470349807275,0.520417816702915,0.440224791504422,0.476827833334576,0.429563846543668,1.78798197593577,4357653.0,52.0484201126906,4014653.0,47.9515798873094,8372306.0,1.028,8329232,-11.17,104549.0,332580.0
2003,87.03394009539,5.36974269496307,81.6641974004269,16.1911556121634,17.4970605186479,43.6627709072774,1885439.0,42.2974387965647,1855584.0,45.1434148197544,3741023.0,13.4469938514741,14.3516634192281,12.6592893329273,13.2946908818785,12.8329600920681,13.3722620491974,53.466235348156,2431279.0,54.542657466592,2149704.0,52.2989018881044,4580983.0,10.2358738977325,10.2641482534992,7.26270857064019,6.77198601894357,5.64502316002713,5.29415614320584,4.74046131610871,4.49133044587425,4.40895801470419,4.13770469628522,3.49635367680503,3.21632660806599,2.55690737503428,2.25223997845475,1.80458085650878,1.39968699054768,1.55883050696315,1.09906070403042,2.87099374456662,140855.0,3.15990373684332,105131.0,2.55768329214126,245987.0,1.20759673566723,0.914043069575146,0.906008819822897,0.742576365085895,0.540608144903981,0.446840090998022,0.505690036449211,0.454223766482201,2.31040451162765,4457573.0,52.0258772417154,4110419.0,47.9741227582846,8567992.0,1.029,8477177,-9.07,99390.0,337148.0
2004,85.5413161329099,5.34109192636976,80.2002242065402,16.2233247365824,17.5648554718465,43.224991547572,1912500.0,41.8761908025458,1887777.0,44.6830478101182,3800278.0,13.4240252785423,14.2849027543678,12.2288407874211,12.8332895839039,12.5592082654054,13.0801996867557,53.8963546078599,2508361.0,54.923177190105,2230127.0,52.7863573735856,4738488.0,10.5179935649723,10.6856817703583,7.44692043668152,7.00881245270505,5.73145314942264,5.32252639581785,4.66678001517615,4.40820276949274,4.3761100608918,4.07862636417151,3.57367487071208,3.30030862875244,2.67094486127818,2.3478295036211,1.83210750168244,1.47170871543075,1.54798446388253,1.0824610864802,2.87865384456802,146174.0,3.20063200734919,106913.0,2.53059481629619,253087.0,1.22149258528864,0.899636599644434,0.914378703647038,0.733960784573628,0.558338116706122,0.452729668527655,0.506422601707388,0.444267763550469,2.57920977781251,4567035.0,51.9462165711824,4224817.0,48.0537720546511,8791853.0,1.029,8660915,-4.82,95094.0,343476.0
2005,84.6035776648932,5.35461487520958,79.2489627896836,16.2300080057143,17.591716334574,42.9292646449412,1947792.0,41.5992164501892,1927132.0,44.3628814699015,3874924.0,13.3769004227748,14.1922031188169,11.9923080217001,12.5789620165105,12.1778906667381,12.6657480089291,54.1701280796189,2581970.0,55.143428506686,2307588.0,53.1210383748322,4889558.0,10.6853166955717,10.9738009893603,7.68015713710445,7.3338192121167,5.81380162935561,5.35580069976674,4.63656545138635,4.35935017779618,4.30401382403297,3.99084350229592,3.65193840907225,3.37158976514605,2.76924887349231,2.43396725474727,1.89280629385617,1.56381682492641,1.53168952607602,1.0723019397475,2.90060727543995,152518.0,3.25735504312482,109299.0,2.51608015526636,261817.0,1.2384136319898,0.891547665882677,0.919423772240898,0.719115178824034,0.584085041466439,0.467366740338843,0.515432597427685,0.438050570220802,2.63169301631945,4682280.0,51.8737524648807,4344019.0,48.1262475351193,9026299.0,1.028,8842457,-11.59,91138.0,350129.0
2006,84.0974513907797,5.39546607199846,78.7019853187812,16.1517237171921,17.5231440391158,42.7501779787856,1990072.0,41.4363829303687,1972897.0,44.1626006833135,3962970.0,13.3973242018345,14.1753308281936,11.887335011342,12.4641258160041,11.7467270866394,12.1928799384154,54.3190606366266,2653026.0,55.2401021380296,2382387.0,53.3288758053154,5035413.0,10.731739006456,11.107258465815,7.94637784678733,7.72760310421236,5.88933367189173,5.39800002193695,4.6523878725717,4.34474673906158,4.19925889858375,3.88268299611246,3.72475660389282,3.42125721540896,2.85247942492546,2.51388463269827,1.9811496264666,1.66569703866879,1.51589209981476,1.0748656529857,2.93076138458784,159619.0,3.32351493160173,112064.0,2.50852351137106,271684.0,1.25518547680255,0.884439518828729,0.922738204514049,0.701836816420656,0.613017653654968,0.48472819114871,0.532573596630157,0.437518984972967,2.66480719140037,4802717.0,51.80887601016,4467349.0,48.19112398984,9270066.0,1.028,9035459,-4.04,87680.0,353753.0
