Year,Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)",Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 0-14, total","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population growth (annual %),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Sex ratio at birth (male births per female births),POP,NMR,DEATHS,BIRTHS
1977,85.4319979492627,5.29007341823836,80.1419245310243,12.5608052920466,14.6946627669448,43.219040969942,1303737.0,40.3816055725446,1306777.0,46.4771886009425,2610515.0,14.5724402617527,16.8315014634627,13.2483600187453,14.951024370535,12.1836537410219,13.1120175370116,53.9281296560468,1819791.0,56.3657042820864,1437574.0,51.1291309544366,3257365.0,10.193576483262,9.42770864190769,7.47597290790304,6.01633522765163,5.60294535336838,4.53763239318074,4.91771365597423,4.09497471861309,4.345783841194,3.76413736614416,3.7549755415988,3.32804166658516,3.19363874044732,2.83767185394644,2.63200768891726,2.28927568777589,2.06543632839953,1.72133586162022,2.85282937401126,105015.0,3.25269014536898,67302.0,2.39368044462093,172317.0,1.49788929557389,1.18963805461804,0.960882354672061,0.713316914762079,0.498537575618476,0.333522605114748,0.295380919504557,0.157202870126066,-4.3242843772044,3228543.0,53.4509553248015,2811653.0,46.5490281194471,6040197.0,1.054,7050659,-6.32,422772.0,244051.0
1978,83.2500573310241,5.3810007752753,77.8690565557488,11.4685056904883,13.5512910860571,42.4933350164418,1265167.0,39.5566982927363,1267943.0,45.8929054241142,2533110.0,14.6508362792409,17.0420970678967,13.4373563230071,15.2995172701604,12.2091813516506,13.3383571694086,54.5702474798457,1825962.0,57.090524576084,1427075.0,51.6526719532769,3253038.0,10.4903492051482,9.91053011243186,7.75257408984313,6.17747243857655,5.6226410787892,4.40117719916795,4.87690032730801,3.96208017217135,4.35211632448907,3.67923602944663,3.7803395392675,3.29971561757894,3.2276819067001,2.83316484661193,2.67278875587468,2.30940821889447,2.10595199701347,1.74153014898859,2.93641750371255,107234.0,3.35277713117974,67812.0,2.45442262260893,175046.0,1.53836485440132,1.21679626209223,0.991460163924457,0.731822345863606,0.51989087544302,0.345786872803203,0.303061237410945,0.160017141849894,-1.31659984772815,3198363.0,53.6530691088176,2762829.0,46.3469141160167,5961193.0,1.054,6824675,-9.82,402773.0,241071.0
1979,80.8028054602268,5.36193526086233,75.4408701993644,11.1850409875406,13.3658149829834,41.7255058323066,1259492.0,38.6873696941773,1265656.0,45.2626924209623,2525147.0,14.1395380982549,16.537460677183,13.3627906083818,15.3594167607959,12.1790013246559,13.4366063351734,55.308876289532,1885387.0,57.9127877286951,1461800.0,52.2772410362395,3347187.0,10.7753882777554,10.360159721312,8.10600318685327,6.47380567979457,5.80778283322775,4.43705676057413,4.87646912015973,3.88912561504346,4.34872621858742,3.59603618494871,3.78346291923439,3.25075176696753,3.23239071589011,2.7994323102174,2.68348403693678,2.2966867537203,2.12007909539442,1.73757990848801,2.96561787816137,110684.0,3.39984257712761,68789.0,2.46006654279819,179474.0,1.55157518861948,1.21414589670328,1.00532550058554,0.733626571772757,0.535483499395266,0.352043481160721,0.307458388527328,0.160250593161437,1.50864415416939,3255563.0,53.7948824549622,2796245.0,46.2051175450378,6051808.0,1.055,6785220,-5.6,211581.0,399371.0
1980,80.2628208017518,5.4017555312903,74.8610652704615,12.023176933918,14.4427543801318,41.5288485107864,1281831.0,38.4452145162059,1292525.0,45.1177358141499,2574356.0,13.2114911715845,15.4331960628774,13.2105464107035,15.2417853711407,12.0569783787723,13.3967412883875,55.4745518179301,1937359.0,58.1060783515692,1501485.0,52.411849765209,3438845.0,10.8315035464524,10.6385912368566,8.33358576944176,6.73398416808257,5.98014142620503,4.48063683717699,4.83170209619945,3.77688358540308,4.29926185682404,3.47631975551373,3.7557394223522,3.17015340606137,3.21533619840818,2.74437937260508,2.67806718119644,2.26799067643006,2.1237624757174,1.72616943869212,2.99659967128354,114986.0,3.44870713222483,70772.0,2.47041442064101,185758.0,1.5622745883017,1.21065037223594,1.02016179704917,0.737926875775037,0.552025282401025,0.359521185290681,0.314245464472942,0.162315987339353,2.40243043546257,3334177.0,53.7860792433052,2864782.0,46.2139207566948,6198959.0,1.055,6946804,-4.1,198414.0,400292.0
1981,80.9485563000067,5.47456814665415,75.4739881533525,13.4837082758108,16.1835179551339,41.7101888648274,1319637.0,38.6140812792502,1334996.0,45.3006400980261,2654633.0,12.0684347807258,14.048427020223,13.0619382227136,15.0686951226692,11.8894005036427,13.273851909953,55.2643208058484,1978434.0,57.8912170351327,1538849.0,52.2179981102627,3517282.0,10.71466819917,10.7670572202878,8.49897088575223,7.00532971062995,6.1202451381155,4.51450056931347,4.76077263451492,3.6342745880897,4.22103630078344,3.33605307552281,3.71195100983116,3.06964389361889,3.18779623245283,2.67798744507283,2.66463633379,2.2291197010625,2.12173979707986,1.71017999671188,3.02549032932423,119432.0,3.49470168561716,73125.0,2.48136179171118,192556.0,1.57081107779893,1.20617087955241,1.0344544055863,0.74339054293214,0.566715103604914,0.366189617439333,0.322721098627009,0.165610751787302,2.63499001878217,3417502.0,53.6965517328067,2946970.0,46.3034482671933,6364472.0,1.054,7139966,-2.66,171301.0,403244.0
1982,80.6294485776149,5.44570705864857,75.1837415189663,15.1568436064963,18.1028468439746,41.6231884846132,1367861.0,38.5763159653646,1387469.0,45.137934035332,2755330.0,10.6358773069529,12.3319265707335,12.7835950519155,14.7031606206239,11.7166738534577,13.0879021940779,55.3619541189143,2053970.0,57.9259118458528,1610825.0,52.4042790090904,3664795.0,10.6268103874465,10.885040466452,8.76978400426187,7.45792928557661,6.36397632504638,4.71060244628669,4.74500240703446,3.56926225074967,4.15329777822399,3.23754388847184,3.66455838461619,2.97850329026292,3.14750425637582,2.61096656708989,2.63413047959915,2.18030038949621,2.10417396979066,1.68622823062665,3.01485739647245,124026.0,3.49777218878257,75549.0,2.45778695557759,199574.0,1.56066643409478,1.185991149514,1.03503892006925,0.737480856615133,0.573105458003524,0.366788474035348,0.328961376615019,0.167526475413103,3.93186257215211,3545857.0,53.5652300807031,3073843.0,46.434785025724,6619699.0,1.054,7360539,-1.29,169357.0,407060.0
1983,80.8852492022159,5.43623365498774,75.4490155472282,16.8777928222319,20.059322613091,41.7109872365622,1423348.0,38.7029707668235,1447187.0,45.1632830817425,2870534.0,9.41940839719824,10.8965394778274,12.4057695473934,14.207420990824,11.5150439027202,12.8617785299514,55.2836636351913,2125541.0,57.7966671103414,1679060.0,52.3994934375003,3804601.0,10.4667299050378,10.8748969757607,8.96907632777127,7.86435784184153,6.59761022041568,4.92363021062352,4.75647358297942,3.51664912276869,4.08439481028421,3.14231341651003,3.61391383747013,2.88296227963111,3.10612612316201,2.54325145591468,2.60203645320023,2.12929764385398,2.08526194730042,1.66035596064466,3.00534912824649,128730.0,3.50036212283517,78097.0,2.43722348075721,206827.0,1.55157432681657,1.16886675365278,1.03405205459673,0.730555374377837,0.57837685491933,0.367298382226871,0.336358886502532,0.170502970499725,3.88538850721037,3677619.0,53.4385252345189,3204343.0,46.5614747654811,6881962.0,1.054,7596733,0.0,166112.0,410298.0
1984,81.8755213634074,5.46498477465883,76.4105365887485,18.1700975541216,21.4997692808184,42.0125446127006,1484568.0,39.0255523424963,1512564.0,45.424995544034,2997133.0,9.05298463352702,10.4789754236396,11.8024701548477,13.4462508395761,11.2692025051435,12.5902098485933,54.9826609544094,2185958.0,57.4633220765999,1736449.0,52.1486615359366,3922408.0,10.2697922645697,10.7784824068553,9.04910723146001,8.16011625904276,6.77070634567736,5.10816622772712,4.82427679550989,3.50036961618329,4.01718569745986,3.04420183100785,3.55770698065124,2.78103330660004,3.06543464297079,2.47379313896863,2.57176906929338,2.0783646372138,2.06814054386413,1.63392426374453,3.00479443289006,133566.0,3.51112558090383,80792.0,2.42634292002941,214359.0,1.54557189511772,1.1559834350685,1.03571323890961,0.726498890100338,0.58451507566783,0.369060595281016,0.345325371208673,0.174799999579555,3.59541435717507,3804093.0,53.3241779845776,3329805.0,46.6758079978424,7133899.0,1.052,7759364,-21.52,160719.0,408796.0
1985,83.2143340615286,5.51807219937729,77.6962618621513,18.823550090291,22.1819569253098,42.4073013213845,1548018.0,39.4335218121066,1579982.0,45.7906269286442,3128001.0,9.65492004999948,11.1928058048106,10.9550516718161,12.4158641985238,11.0310519988965,12.3290059248819,54.5808859830131,2239084.0,57.03742395191,1786850.0,51.786035931271,4025935.0,10.0662159377284,10.6385300345738,9.02167314841067,8.34487168841963,6.90983969242221,5.29352923250412,4.93395855606766,3.52077418341413,3.9559654079423,2.94464618150365,3.49669009468772,2.6770577795901,3.02522568925686,2.40174574406776,2.54369923281319,2.02840297428001,2.05310419368455,1.60747218803584,3.01181269560246,138538.0,3.52905423598337,83616.0,2.42333714008483,222154.0,1.54249968349118,1.14712623590817,1.0393589225301,0.724195709630212,0.591992492436267,0.372328408901046,0.355203137525821,0.179686785645402,3.3385758634098,3925641.0,53.2211646007573,3450448.0,46.7788218419244,7376090.0,1.051,7912778,-3.54,155812.0,409564.0
1986,83.8823374390934,5.5248350923562,78.3575023467372,19.0117923840807,22.2575041882079,42.6128431965418,1614384.0,39.7122066432755,1650321.0,45.8918578235334,3264705.0,10.7659176644937,12.4431312347778,9.93449659470111,11.1912224005477,10.8291370541019,12.0886647330024,54.3826015814252,2307240.0,56.7557481984011,1859184.0,51.6998861408103,4166423.0,9.91335376770958,10.5379050715517,8.9634024921477,8.51298007276477,7.09015294049493,5.58841592237832,5.081018599661,3.61458782458872,3.91420267865719,2.8759560508255,3.43470697751419,2.59009148361347,2.98342631134418,2.33268823785489,2.51241725977893,1.97991801415336,2.03393011699154,1.57867873007725,3.00455522203297,143585.0,3.53204515832337,86603.0,2.40825603565632,230188.0,1.53391886295623,1.13403141201107,1.0379172433591,0.716927756768184,0.596918952619527,0.373848564357833,0.363290099388506,0.183448302519237,3.79402131735402,4065209.0,53.0614906027254,3596108.0,46.9385093972747,7661317.0,1.05,8175778,4.53,152555.0,415803.0
1987,84.2391136116988,5.51061253360524,78.7285010780935,19.0558700933664,22.1065535054742,42.7316950234763,1684021.0,39.9580564402714,1724086.0,45.8396551350534,3408108.0,12.1315998465289,13.9193743785934,8.7705865003762,9.81372725098571,10.6282920782741,11.8311691091321,54.2772876891042,2381760.0,56.5138156063641,1947178.0,51.7711790715782,4328938.0,9.77533845868748,10.4588667564714,8.86584158920937,8.64559256147995,7.28327124174244,5.95559918316982,5.2590323867302,3.77429675619618,3.88969154625027,2.8318658422501,3.37439580227468,2.52017714383026,2.94358274450922,2.2686699150746,2.48118803940611,1.93540522256043,2.0131817192802,1.54953658141335,2.99101728741953,148692.0,3.52812795336451,89859.0,2.38916579336845,238551.0,1.52262216414721,1.11905362345756,1.03495739562218,0.708923621113845,0.59999198001743,0.374223187772699,0.370556413577688,0.186965361024343,4.0202603714537,4214473.0,52.8421007229929,3761124.0,47.1578992770071,7975597.0,1.049,8481182,4.36,150002.0,423563.0
1988,85.3771650978681,5.54216186881271,79.8350032290554,18.9920415270582,21.8847477014399,43.0662570870239,1758552.0,40.3645323758759,1802932.0,46.0742398230355,3561485.0,13.5805438892367,15.4988293175082,7.79194695958101,8.6906628040874,10.342916132764,11.4637824416537,53.9440803711876,2444213.0,56.1026837538468,2016843.0,51.5407852900333,4461057.0,9.61062644641473,10.3254527993392,8.71471436662457,8.66681982733903,7.42771297623017,6.27925109031147,5.43732006787282,3.93885720331338,3.8936437227681,2.79242657104262,3.31929549524839,2.4527983170385,2.90699736209531,2.20435092159622,2.45426704179963,1.894609442841,1.9951901420291,1.52243667555816,2.98966254178845,153912.0,3.53278387027729,93327.0,2.38497488693114,247239.0,1.515088045879,1.11038506024121,1.03520400580488,0.706638876267473,0.603659554786876,0.37615937432758,0.378832263806536,0.191791576094873,3.62214017019268,4356677.0,52.681897220966,3913102.0,47.3180906868139,8269780.0,1.049,8796548,4.21,147521.0,430691.0
1989,87.1822232394437,5.59413329163502,81.5880899478087,18.769729928092,21.4876458548005,43.5875205111979,1843467.0,40.950206442994,1892388.0,46.5051615784032,3735855.0,14.6813656181283,16.6596464514778,7.49911089677362,8.35786927212492,9.86021586826567,10.8651428130486,53.4238824547353,2498952.0,55.5109627927238,2079971.0,51.1149608977291,4578922.0,9.43604532216192,10.1749827545997,8.58280610974411,8.67498312322247,7.51868116391776,6.57379667408909,5.59756289086388,4.12410200430011,3.96241264741287,2.80809426715466,3.27534299614348,2.39860355878218,2.87030955009044,2.14319715344609,2.42930102158572,1.85591716899706,1.97828522253793,1.49614138008911,2.98859703406679,159308.0,3.53883076428224,96842.0,2.37987752386771,256151.0,1.50831003301622,1.10111297033496,1.03540263547745,0.70419229721019,0.607744538929171,0.378010326843034,0.387373556859401,0.196561929479522,3.57681049562267,4501727.0,52.5232156891296,4069201.0,47.4767843108704,8570928.0,1.049,9121229,4.06,144966.0,437158.0
1990,89.1543720411491,5.63265862370103,83.5217134174481,18.4291536612431,20.9143110995658,44.1553167793538,1940551.0,41.6349094032967,1994044.0,46.9194330638702,3934596.0,15.2211086499619,17.1263093150667,7.9846470920917,8.87881264923768,9.16828724900641,10.0383488488757,52.8668780653786,2555425.0,54.8271397908891,2155441.0,50.7170702966542,4710866.0,9.30424881502962,10.0804554049335,8.50298313020986,8.73332796854162,7.56777266762729,6.85896856702649,5.76079475188784,4.36962285514215,4.08354566823919,2.89181097485795,3.24465830028518,2.36535549274671,2.83157071760759,2.09072756928817,2.40319630902002,1.81835850550079,1.96008218197609,1.47009410974105,2.97780515526763,164900.0,3.53795080581419,100447.0,2.36349663947564,265347.0,1.49914951609955,1.08720563058421,1.03319633476625,0.698422939472914,0.610421731880445,0.377523687437823,0.395183223067938,0.2003443819807,3.8888910533693,4660876.0,52.3058739454379,4249932.0,47.694126054562,8910808.0,1.049,9453578,3.91,142180.0,440686.0
1991,91.5574048761959,5.68445425238124,85.8729506238147,18.0922953556696,20.3599043759889,44.8288361999907,2046692.0,42.4303103735331,2104172.0,47.4371385299206,4150864.0,15.4236760896378,17.2100450300358,8.9143389282257,9.86718912389595,8.35154998112946,9.09744694531152,52.2036751670188,2606380.0,54.033305239149,2227347.0,50.2140245543776,4833727.0,9.18875736461694,9.98554683290552,8.42953025977912,8.77170398579167,7.56217976180098,7.08191661034343,5.93854598447173,4.65994590263647,4.22381946637773,3.00431318035956,3.22529251933518,2.3402587998393,2.79229103322159,2.04454488191959,2.3783933160235,1.78152023601204,1.94294555239279,1.4468271792585,2.96748863299051,170583.0,3.53638438731788,104188.0,2.34883691570181,274771.0,1.49009397540931,1.0737749526231,1.03119926371193,0.694308865375659,0.612388260314195,0.376625502231212,0.402702887882437,0.204127595471837,3.83702258012232,4823655.0,52.0948959550345,4435706.0,47.9050932450854,9259362.0,1.048,9795866,4.7,139138.0,442209.0
1992,92.7957523182889,5.64544974992456,87.1503025683643,17.6466812765072,19.5439797363151,45.2034349929488,2165881.0,43.1047314210384,2227086.0,47.4502236541257,4392967.0,15.4345671294907,16.9559112303677,10.0234830150404,10.9503326874428,7.45060073789546,8.09847492910171,51.8683626571341,2682426.0,53.3848568535148,2358253.0,50.2448642218276,5040679.0,9.15268397856149,10.0204121874853,8.4342026297912,8.95142760139805,7.56078651930251,7.3574212272901,6.14396434570015,5.06093561558655,4.39746050283047,3.20537711625572,3.22224500967272,2.35567360485026,2.75192795264907,2.02030693597843,2.35029167439102,1.74988087297816,1.92069350272071,1.42495413090326,2.92820234991714,176387.0,3.51041172544685,108182.0,2.30491212404678,284569.0,1.47164141588281,1.04823256833172,1.02177335920157,0.681013469742695,0.61013647493664,0.370873072967951,0.406860475425824,0.20479301300442,4.83668118364296,5024695.0,51.7038880082402,4693520.0,48.2961119917598,9718215.0,1.047,10234812,21.5,137270.0,446091.0
1993,92.952097401022,5.55381423041047,87.3982831706115,17.1503574505279,18.6366018561668,45.2953250926034,2287535.0,43.5794165800807,2352314.0,47.0987344407998,4639849.0,15.2887399368808,16.4911228653105,11.140319192672,11.9710097193225,6.69913497848591,7.28387058990185,51.8263320906164,2779233.0,52.9466664685381,2529623.0,50.6488675139768,5308856.0,9.084878640564,10.0182453161595,8.48383480805728,9.19552922178846,7.56806191059146,7.64211950006332,6.33800764242678,5.4954491826649,4.58632288319676,3.46023296941144,3.25028890567901,2.40823156584857,2.71715171958413,2.01505376236439,2.32188531482813,1.72445017527016,1.89709966512469,1.40568523050417,2.87834281678018,182350.0,3.47391695138116,112494.0,2.25239804522336,294844.0,1.45030079339043,1.02189788329305,1.00870279540296,0.663278560677314,0.605977994779313,0.363464717963452,0.408935367808459,0.203756883289543,5.26462795865572,5249118.0,51.2431530084785,4994432.0,48.7568469915215,10243550.0,1.047,10719144,13.99,133695.0,423538.0
1994,93.6157001888946,5.55749217398839,88.0582080149062,16.7640554066066,18.0532082008072,45.4809228313502,2385085.0,43.9446479307,2452426.0,47.081669707149,4837512.0,15.1401788916412,16.1953223127248,12.0404136324521,12.8331391936171,6.4453261926286,6.97898923520471,51.6487089136662,2854031.0,52.5848711799805,2639508.0,50.6732592578727,5493539.0,8.73523058740662,9.61450907609173,8.42936094322305,9.22708395426846,7.54113031003088,7.79045005377838,6.46841243226248,5.82381712758651,4.75236599409799,3.67226912132221,3.32903391272793,2.46837250444074,2.69720241021816,2.00626718520449,2.30258985047468,1.70018396477936,1.88421854691007,1.39131703519616,2.87036825498364,188359.0,3.47048088931954,116943.0,2.24507103497827,305303.0,1.44367302993814,1.01701374240419,1.00518187507249,0.658260824909014,0.607040971442432,0.36311086217712,0.414585012866479,0.206685605487939,3.76294227795416,5427475.0,51.0275937626365,5208877.0,48.9723968356447,10636353.0,1.047,11071799,-0.45,127264.0,397731.0
1995,93.6042065704525,5.59964142664113,88.0045651438114,16.365313744293,17.582229762059,45.4559162264156,2447276.0,43.9680023715255,2516296.0,47.0029039931985,4963571.0,15.0136340260014,16.0318487536309,12.5890546012311,13.3888254775086,6.81519842437281,7.32016802869081,51.6517701131404,2924368.0,52.5394861245545,2715762.0,50.7288095495827,5640129.0,8.12810729356387,8.88032770395315,8.32221306450055,9.12833412144843,7.5031025213179,7.8546884504605,6.54435044679451,6.07056274779978,4.91462732689099,3.87631209955449,3.44902455292477,2.54407848486889,2.6924809615458,1.99613691291691,2.29037263942257,1.6780360402246,1.88000889322072,1.3801649596651,2.89231366044393,194395.0,3.49251150391998,121432.0,2.26828645721889,315827.0,1.4476276884588,1.02485471861769,1.00959614447441,0.662988007543863,0.612302737809438,0.367984215158316,0.422984933177328,0.21245951589902,2.62750839404899,5566038.0,50.9732471953,5353490.0,49.0267528047,10919528.0,1.048,11334225,-0.66,121663.0,388573.0
1996,92.2322613473056,5.61171620906134,86.6205451382443,15.8169954609168,16.9628492278552,45.0603604479723,2484382.0,43.622369562595,2554543.0,46.5528041965886,5038925.0,14.9084062499616,15.8952416436207,12.8969678517166,13.6947133251127,7.59470733527848,8.09722693376538,52.0204022092333,3010294.0,52.8566584896096,2806946.0,51.1524791433918,5817240.0,7.41631158713746,8.0472853356397,8.23169955487101,9.0250508914999,7.47650259349843,7.90659964414903,6.58485746688924,6.28034047759694,5.09882615246551,4.1245782732271,3.59190006045439,2.64604819450781,2.70079047226236,1.99328116481921,2.28109516026031,1.66124835407308,1.87996810649243,1.37081987411364,2.91923734279445,200526.0,3.52097194779536,125920.0,2.29471666001963,326447.0,1.45417994758045,1.03344756756353,1.01600417052737,0.66882196417089,0.618924382502257,0.37413828874991,0.431863447185289,0.218308839535304,2.38073259847866,5695203.0,50.9290942044667,5487409.0,49.0709057955333,11182612.0,1.048,11587125,-0.87,119339.0,375803.0
1997,90.2090714778464,5.61031427277395,84.5987572050725,15.1544628626336,16.2280913064127,44.4767161883028,2506723.0,43.0927091768493,2577664.0,45.9106458455468,5084387.0,14.7932227795021,15.7438739013204,13.1450235347136,13.9386806378137,8.61907475195097,9.1363229666774,52.5737280682993,3103566.0,53.3529607083183,2906436.0,51.766387655159,6010002.0,6.60501108337557,7.12705183262658,8.14185654899897,8.90348041111592,7.45411051022379,7.94638227090865,6.59618357807241,6.45184760558932,5.29606481503368,4.41004477049566,3.75976945684884,2.78004892133767,2.72195739228789,1.9977919764696,2.27508105274404,1.65045172577869,1.88385151878217,1.36296517415948,2.94955574339795,206757.0,3.55433011483235,130424.0,2.3229664992942,337180.0,1.46205664026523,1.04017731869855,1.02454931803439,0.677190148015232,0.626400463946861,0.381020758039395,0.441323692585867,0.224578274541018,2.20186668030533,5817046.0,50.8858057892141,5614524.0,49.1142029584915,11431569.0,1.049,11826621,-1.06,117415.0,362569.0
1998,84.638141535776,5.50931325476019,79.1288282810159,13.9128242685187,14.8846660559264,42.8561659161217,2463405.0,41.4831567880987,2537514.0,44.2789076473411,5000919.0,14.3501107298402,15.2890110369498,13.2202217897398,14.105230554465,9.81943230812315,10.4330061510274,54.1599862611242,3261759.0,54.927237924082,3058211.0,53.3649435065218,6319971.0,6.01171845201519,6.4695458709593,8.09783630978894,8.80689264057933,7.55935973212658,8.08075731797758,6.73101194999871,6.69867818348384,5.60956814941313,4.79583824106792,4.03722294174774,2.99154560921345,2.83871198066391,2.05172097892946,2.32515824743232,1.67366400558391,1.89721785277234,1.36329450769969,2.9838478227541,213163.0,3.58960528781928,135025.0,2.35614884613707,348187.0,1.4703888822559,1.0457182742224,1.03458431979243,0.690398289927147,0.633848557009407,0.388439558522009,0.450783528761552,0.231592723465515,2.05636127552475,5938327.0,50.8894319576433,5730750.0,49.1105680423567,11669077.0,1.049,12051628,-1.25,115941.0,348476.0
1999,79.0439786838595,5.40964173764824,73.6343369462113,12.7628808792445,13.6413760908039,41.1263957205167,2408610.0,39.7763608744322,2485023.0,42.5253515539838,4893632.0,13.8604089371428,14.7735669599663,13.153071058045,14.1104085032136,10.7855072030569,11.5007531282803,55.8521965678395,3426954.0,56.5935286808154,3218903.0,55.0840009268218,6645856.0,5.90518630497291,6.33666494056943,7.89061067260761,8.53043983307624,7.64013921173079,8.18269341672448,6.86703337635017,6.92522074479099,5.88962989196137,5.17363705343223,4.30923374674804,3.22276784996165,3.00319690893083,2.14008391365224,2.38366523788224,1.70233344844451,1.91932612657454,1.36940659788973,3.02140771164383,219817.0,3.6301104447524,139701.0,2.39064751919442,359517.0,1.48128594066054,1.05103406686191,1.04612748942862,0.704853459136502,0.641974521667136,0.395858667204232,0.460722492996105,0.238901325991773,1.95125157344804,6055381.0,50.8898054173601,5843626.0,49.1102029867033,11899006.0,1.049,12263564,-2.05,115461.0,346997.0
2000,76.1997010425128,5.39663190848487,70.803069134028,12.2751033659179,13.1119732863707,40.1834218305199,2397219.0,38.9011722998976,2472546.0,41.5099781583511,4869765.0,13.5538402594732,14.4087141631593,13.0722286745064,13.9892907088211,11.2938188487441,12.0345890462704,56.7537852835927,3538375.0,57.4194164513396,3339527.0,56.065153924026,6877901.0,6.27449255809206,6.6909985880994,7.39862074919377,7.95865364114221,7.59101547774698,8.16091133902234,6.87570985719527,7.0309543675743,6.00669616740808,5.44114758474341,4.49436260402111,3.43580385158423,3.13853637527747,2.22784818627015,2.40336002723645,1.70946577777927,1.94280378642433,1.37478154154026,3.06279288588735,226738.0,3.67941124876285,144437.0,2.4248679176229,371175.0,1.49565967813154,1.05624770209401,1.05980188341068,0.718365284369538,0.652009767083268,0.40375991981882,0.471939920137364,0.246495011340533,1.83064817889597,6162331.0,50.8491777390264,5956510.0,49.1508222609736,12118841.0,1.05,12460931,-3.61,116048.0,349345.0
2001,73.4009986775182,5.38760240098603,68.0133962765322,11.9355786008735,12.7468016236358,39.2231860227171,2382613.0,38.0056808819516,2456819.0,40.4808130371991,4839432.0,13.0859835156483,13.8806444782954,12.9841187654298,13.8533669352679,11.5698161952192,12.3220101184773,57.6697947316754,3652437.0,58.2609744274175,3462973.0,57.059133198607,7115410.0,6.99654990184392,7.41596564232394,6.79926471069119,7.28335114213898,7.54453153301025,8.12354230737861,6.88526593223872,7.11882908407267,6.08168927678101,5.66790435806327,4.69545294960343,3.68812813112993,3.29108801474917,2.33641918605657,2.43173777658888,1.72174764112277,1.96557813669177,1.381235587843,3.10701924560746,234047.0,3.73334469063088,149303.0,2.46005376419384,383350.0,1.51190833384776,1.06158331678776,1.07436525547459,0.731517631541441,0.662982244492309,0.412096037382839,0.484088856816221,0.2548567784818,1.79381433398266,6269097.0,50.8104996258771,6069095.0,49.1895003741229,12338192.0,1.05,12649522,-3.57,117191.0,351177.0
2002,70.7136655282385,5.38371771763691,65.3299478106015,11.7970106851954,12.6048162215914,38.2687252445981,2367097.0,37.1122104255617,2440135.0,39.4616467760244,4807233.0,12.4501869056676,13.1763153949642,12.8650128346987,13.6805151594688,11.7743084176731,12.5298755846348,58.5776209953073,3769267.0,59.0959307988478,3589124.0,58.042994966816,7358391.0,7.91882685091877,8.3531237097847,6.09527661921219,6.50892746105359,7.48322709283589,8.05199463545359,6.88701035986935,7.18463034487733,6.11724984292242,5.84759332041845,4.90226305390182,3.97028508330394,3.46120996971333,2.46888483836417,2.46861290007749,1.73854515221892,1.98794569172343,1.38913483670655,3.15365376009456,241853.0,3.79185877559052,154302.0,2.49535825715959,396155.0,1.53012185614555,1.06693376195367,1.08919929431695,0.742686940421547,0.675274871074873,0.421884735995974,0.49726275405315,0.263852818788397,1.79592987916956,6378217.0,50.7747907362484,6183561.0,49.2252013030957,12561779.0,1.049,12838582,-3.51,118754.0,353088.0
